query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
Retail - When can I use Al Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.when.us,FAQ: Retail - When can I use Al Ahly Net?,,Al Ahly Net is available 24/7.,TRUE,,
Retail - When can I use Al-Ahly Net service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.when.us,FAQ: Retail - When can I use Al Ahly Net?,,Al Ahly Net is available 24/7.,TRUE,,
How much is the cash withdrawal fee from NBE's ATMs?,ANS.FAQs.prepaid.cards.cash.withdraw.fee.atm,FAQ: How much is the cash withdrawal fee from NBE's ATMs?,,"""EGP 2 per transaction for (Visa/MasterCard) cards (free of charge till 30 June 2022)
Free of charge: for Meeza prepaid cards"".",TRUE,,
What is the fee for withdrawing cash from our bank machines?,ANS.FAQs.prepaid.cards.cash.withdraw.fee.atm,FAQ: How much is the cash withdrawal fee from NBE's ATMs?,,"""EGP 2 per transaction for (Visa/MasterCard) cards (free of charge till 30 June 2022)
Free of charge: for Meeza prepaid cards"".",TRUE,,
Corp - Can all types of deposits/certificates in different currencies be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.type.deposit.cert.differ.currenc.view,FAQ: Corp - Can all types of deposits/certificates in different currencies be viewed?,,"Yes, log in and click on ""Accounts"" from the main menu, select "" Certificates/Deposits"" then click on ""Certificates/Deposits Details"".",TRUE,,
Corp - Can I view all kinds of deposits and certificates in different currencies?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.type.deposit.cert.differ.currenc.view,FAQ: Corp - Can all types of deposits/certificates in different currencies be viewed?,,"Yes, log in and click on ""Accounts"" from the main menu, select "" Certificates/Deposits"" then click on ""Certificates/Deposits Details"".",TRUE,,
Retail - Is it possible to pay bills and charge the phone?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,FAQ: Retail - Are bill payment and mobile recharge services enabled?,,"Yes, you can use Fawry services via Al Ahly Net/NBE Mobile by clicking on ""Payment Services” from the side menu.",TRUE,,
Retail - Are bill payment and mobile recharge services enabled?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,FAQ: Retail - Are bill payment and mobile recharge services enabled?,,"Yes, you can use Fawry services via Al Ahly Net/NBE Mobile by clicking on ""Payment Services” from the side menu.",TRUE,,
Retail - What is the primary account assigned upon opening an investment account?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.assign.upon.open.invest.account,FAQ: Retail - What is the primary account assigned upon opening an investment account?,,The primary account is the account which receives the coupons of mutual fund certificates. It can be changed later if you wish.,TRUE,,
Retail - What is the primary account that is designated when opening the investment account?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.assign.upon.open.invest.account,FAQ: Retail - What is the primary account assigned upon opening an investment account?,,The primary account is the account which receives the coupons of mutual fund certificates. It can be changed later if you wish.,TRUE,,
Corp - What is the daily limit for card purchases?,ANS.FAQs.corp.debit.cards.card.max.daili.purchas.limit,FAQ: Corp - What is the card maximum daily purchase limit?,,The maximum daily purchase limit is EGP 1 mn.,TRUE,,
Corp - What is the card maximum daily purchase limit?,ANS.FAQs.corp.debit.cards.card.max.daili.purchas.limit,FAQ: Corp - What is the card maximum daily purchase limit?,,The maximum daily purchase limit is EGP 1 mn.,TRUE,,
Can foreigners open accounts?,ANS.FAQs.acc.cert.saving.pools.foreign.open.acc,FAQ: Can foreigners open accounts?,,"Yes, foreigners can open accounts.",TRUE,,
Is it possible to open an account for foreigners?,ANS.FAQs.acc.cert.saving.pools.foreign.open.acc,FAQ: Can foreigners open accounts?,,"Yes, foreigners can open accounts.",TRUE,,
Retail - How to obtain the security code device on Al-Ahly Net / Al-Ahly Mobile service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.obtain,FAQ: Retail - How can a hard token be obtained for Al Ahly Net/NBE Mobile?,,You can receive a hard token from the nearest branch and activate it via Al Ahly Net/NBE Mobile or by contacting NBE's Call Center at 19623.,TRUE,,
Retail - How can a hard token be obtained for Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.obtain,FAQ: Retail - How can a hard token be obtained for Al Ahly Net/NBE Mobile?,,You can receive a hard token from the nearest branch and activate it via Al Ahly Net/NBE Mobile or by contacting NBE's Call Center at 19623.,TRUE,,
Corp - What services are available through Al-Ahly Net and Al-Ahly Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.avail,FAQ: Corp -  What are the services available via Al Ahly Net/ NBE Mobile?,,"o	Inquire about accounts, certificates, deposits, loans and mutual fund certificates. 
o	Inquire about letters of guarantee, marine letters of guarantees, documentary collections and shipping bills.
o	Transfers (internal/domestic transfers).
o	Purchase and redeem deposits and certificates and amend their maturity instructions. 
o	Purchase and redeem mutual fund certificates. 
o	Fawry payment services.
o	Transfer funds to e-wallets. 
o	Donations. 
o	Other services (Click here to show all Al Ahly Net-Corporate services via our website)",TRUE,,
Corp - What are the services available via Al Ahly Net/ NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.avail,FAQ: Corp -  What are the services available via Al Ahly Net/ NBE Mobile?,,"o	Inquire about accounts, certificates, deposits, loans and mutual fund certificates. 
o	Inquire about letters of guarantee, marine letters of guarantees, documentary collections and shipping bills.
o	Transfers (internal/domestic transfers).
o	Purchase and redeem deposits and certificates and amend their maturity instructions. 
o	Purchase and redeem mutual fund certificates. 
o	Fawry payment services.
o	Transfer funds to e-wallets. 
o	Donations. 
o	Other services (Click here to show all Al Ahly Net-Corporate services via our website)",TRUE,,
How is the interest rate calculated?,ANS.FAQs.personal.loan.interest.rate.calcul,FAQ: How is the interest rate calculated?,,The interest rate is calculated as per the rates declared by the Bank at the time of applying for your loan. The interest rate is fixed throughout the loan tenor.,TRUE,,
How is the return on personal finance calculated?,ANS.FAQs.personal.loan.interest.rate.calcul,FAQ: How is the interest rate calculated?,,The interest rate is calculated as per the rates declared by the Bank at the time of applying for your loan. The interest rate is fixed throughout the loan tenor.,TRUE,,
Retail - Is it possible to submit a credit inquiry request?I-Score through Al-Ahly Net / Al-Ahly Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.submit.score.credit.report.request,FAQ: Retail - Can I submit an I-Score credit report request via Al Ahly Net/NBE Mobile?,,You can now submit an I-Score credit report request via Al Ahly Net/NBE Mobile to receive the report directly and save it in PDF format.,TRUE,,
Retail - Can I submit an I-Score credit report request via Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.submit.score.credit.report.request,FAQ: Retail - Can I submit an I-Score credit report request via Al Ahly Net/NBE Mobile?,,You can now submit an I-Score credit report request via Al Ahly Net/NBE Mobile to receive the report directly and save it in PDF format.,TRUE,,
Retail - Can fingerprint be activated on the soft token App?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.fingerprint.activ.soft.token.app,FAQ: Retail - Can fingerprint be activated on the soft token App?,,"Yes, fingerprint can be activated on the soft token App via Settings>Biometric Authentication>Enter App PIN code>Confirm using fingerprint.",TRUE,,
Retail - Is it possible to enable the use of the fingerprint ID on the application of the security codes?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.fingerprint.activ.soft.token.app,FAQ: Retail - Can fingerprint be activated on the soft token App?,,"Yes, fingerprint can be activated on the soft token App via Settings>Biometric Authentication>Enter App PIN code>Confirm using fingerprint.",TRUE,,
Retail - Can the details of the different types of mutual funds be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.differ.type.mutual.fund.view,FAQ: Retail - Can the details of the different types of mutual funds be viewed?,,"Yes, log in and select ""Mutual Funds” from the menu, then click on “Investment Details” to view all details.",TRUE,,
Retail - Can I view the details of the different investment funds?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.differ.type.mutual.fund.view,FAQ: Retail - Can the details of the different types of mutual funds be viewed?,,"Yes, log in and select ""Mutual Funds” from the menu, then click on “Investment Details” to view all details.",TRUE,,
How can I register for the AL-AHLY Points Program?,ANS.FAQs.alAhlyPoints.enrol.reward.program,FAQ: How do I enroll into AL-AHLY Points reward program?,,"Enrollment into AL-AHLY Points Program is automatic, once the customer activates his NBE MasterCard & Visa Cards (credit, debit & prepaid).",TRUE,,
How do I enroll into AL-AHLY Points reward program?,ANS.FAQs.alAhlyPoints.enrol.reward.program,FAQ: How do I enroll into AL-AHLY Points reward program?,,"Enrollment into AL-AHLY Points Program is automatic, once the customer activates his NBE MasterCard & Visa Cards (credit, debit & prepaid).",TRUE,,
Who is eligible for prepaid cards?,ANS.FAQs.prepaid.cards.elig,FAQ: Who is eligible for prepaid cards?,,Applicants starting from 16 years old are eligible for credit cards.,TRUE,,
To whom is the prepaid card issued?,ANS.FAQs.prepaid.cards.elig,FAQ: Who is eligible for prepaid cards?,,Applicants starting from 16 years old are eligible for credit cards.,TRUE,,
Advantages of Al-Ahly for salaries on accounts,ANS.FAQs.al.ahly.payroll.current.acc.program.advantag.acc,FAQ: Advantages of Al Ahly Payroll Current Account Program,,"1- Receive and make transfers
2- Issue debit card 
3- Internet banking services
4- Enjoy a full package of banking products and services offered by NBE:
(Personal loans - auto loans - credit cards - certificates & deposits - etc.)",TRUE,,
Advantages of Al Ahly Payroll Current Account Program,ANS.FAQs.al.ahly.payroll.current.acc.program.advantag.acc,FAQ: Advantages of Al Ahly Payroll Current Account Program,,"1- Receive and make transfers
2- Issue debit card 
3- Internet banking services
4- Enjoy a full package of banking products and services offered by NBE:
(Personal loans - auto loans - credit cards - certificates & deposits - etc.)",TRUE,,
How can I track my AL-AHLY Points balance?,ANS.FAQs.alAhlyPoints.keep.track.balanc,FAQ: How can I keep track of my AL-AHLY Points balance?,,AL-AHLY Points balance can be found either when you log on to the rewards website www.alahlypoints.com or by calling our call center on 19623.,TRUE,,
How can I keep track of my AL-AHLY Points balance?,ANS.FAQs.alAhlyPoints.keep.track.balanc,FAQ: How can I keep track of my AL-AHLY Points balance?,,AL-AHLY Points balance can be found either when you log on to the rewards website www.alahlypoints.com or by calling our call center on 19623.,TRUE,,
What if I change the mobile phone device?,ANS.FAQs.alAhlyPhoneCash.chang.mobil.phone.devic,FAQ: What if I change my mobile phone device?,,"Download the PhoneCash application from the mobile store, enter the mobile number and wallet PIN, an activation code will be sent automatically to verify mobile number, then enter the activation code and the wallet will be activated.",TRUE,,
What if I change my mobile phone device?,ANS.FAQs.alAhlyPhoneCash.chang.mobil.phone.devic,FAQ: What if I change my mobile phone device?,,"Download the PhoneCash application from the mobile store, enter the mobile number and wallet PIN, an activation code will be sent automatically to verify mobile number, then enter the activation code and the wallet will be activated.",TRUE,,
Retail - Can I choose the branch of the new sub-account?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.choos.branch.new.sub.acc,FAQ: Retail - Can I choose the branch of the new sub-account?,,"Yes, you can choose the branch and governorate.",TRUE,,
Retail - Can I select the new sub-account branch?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.choos.branch.new.sub.acc,FAQ: Retail - Can I choose the branch of the new sub-account?,,"Yes, you can choose the branch and governorate.",TRUE,,
Corp - What are the card issuance fees?,ANS.FAQs.corp.credit.cards.card.issuanc.fee,FAQ: Corp - Credit Card - How much is the card issuance fee?,,The card issuance fee is EGP 250.,TRUE,,
Corp - How much is the card issuance fee?,ANS.FAQs.corp.credit.cards.card.issuanc.fee,FAQ: Corp - Credit Card - How much is the card issuance fee?,,The card issuance fee is EGP 250.,TRUE,,
Retail - Can I view the details of NBE credit cards via Al Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.detail.credit.card,FAQ: Retail - Can I view the details of NBE credit cards via Al Ahly Net?,,"Yes. Using the cards services, you can do the following:  
•	Obtain a credit card summary including: Current balance, available limit and payment due date details 
•	Download monthly statements of account. 
•	Make credit card payments. 
•	Inquire about suspended amounts. 
•	Inquire about transactions during the current month.",TRUE,,
Retail - Can I view the credit cards of the National Bank of Egypt through Al-Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.detail.credit.card,FAQ: Retail - Can I view the details of NBE credit cards via Al Ahly Net?,,"Yes. Using the cards services, you can do the following:  
•	Obtain a credit card summary including: Current balance, available limit and payment due date details 
•	Download monthly statements of account. 
•	Make credit card payments. 
•	Inquire about suspended amounts. 
•	Inquire about transactions during the current month.",TRUE,,
Corp - How much is the cash withdrawal fee from ATMs of other local banks?,ANS.FAQs.corp.debit.cards.cash.withdraw.fee.atm.local.bank,FAQ: Corp - How much is the cash withdrawal fee from ATMs of other local banks?,,EGP 10 per transaction (free of charge till 30 June 2022).,TRUE,,
Corp - What is the fee for withdrawing cash from local bank machines?,ANS.FAQs.corp.debit.cards.cash.withdraw.fee.atm.local.bank,FAQ: Corp - How much is the cash withdrawal fee from ATMs of other local banks?,,EGP 10 per transaction (free of charge till 30 June 2022).,TRUE,,
Retail - Can I login for the first time via NBE Mobile application?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.first.time.app,FAQ: Retail - Can I login for the first time via NBE Mobile application?,,"Yes, you can login for the first time via NBE Mobile application and create your ""Login Password”.",TRUE,,
Retail - Can I log in for the first time through the mobile banking application?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.first.time.app,FAQ: Retail - Can I login for the first time via NBE Mobile application?,,"Yes, you can login for the first time via NBE Mobile application and create your ""Login Password”.",TRUE,,
Retail - How can I follow the financial transactions of the accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.financi.transact.carri.acc,FAQ: Retail - How can I track financial transactions carried out on the accounts?,,"Go to the menu>Current and Savings>”Account Activity”>  choose ""From” and “To” dates from the drop down menu, then click on “Apply”; or go to “Account Details” then click on “Account Activity”.",TRUE,,
Retail - How can I track financial transactions carried out on the accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.financi.transact.carri.acc,FAQ: Retail - How can I track financial transactions carried out on the accounts?,,"Go to the menu>Current and Savings>”Account Activity”>  choose ""From” and “To” dates from the drop down menu, then click on “Apply”; or go to “Account Details” then click on “Account Activity”.",TRUE,,
What's the EMI for a loan of $5000 over 5 years?,NBE.Core.OtherServices,Other Services,,,TRUE,,
What is the exchange rate for USD to EUR?,NBE.Core.OtherServices,Other Services,,,TRUE,,
other services,NBE.Core.OtherServices,Other Services,,,TRUE,,
"What's the total cost of borrowing for a $50,000 loan?",NBE.Core.OtherServices,Other Services,,,TRUE,,
Determine the impact of compounding on your deposit,NBE.Core.OtherServices,Other Services,,,TRUE,,
What is the interest rate for my deposit?,NBE.Core.OtherServices,Other Services,,,TRUE,,
How much can I borrow with my income and expenses?,NBE.Core.OtherServices,Other Services,,,TRUE,,
How much is 1 BTC in USD?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Can I invest in Mutual Funds through your bank?,NBE.Core.OtherServices,Other Services,,,TRUE,,
What is the current exchange rate for AUD to USD?,NBE.Core.OtherServices,Other Services,,,TRUE,,
What is the current exchange rate for GBP to USD?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Can you help me calculate the APR for my loan?,NBE.Core.OtherServices,Other Services,,,TRUE,,
what other services available,NBE.Core.OtherServices,Other Services,,,TRUE,,
Estimate the interest earned on your savings,NBE.Core.OtherServices,Other Services,,,TRUE,,
Can you calculate the maturity value of a fixed deposit of $10000 for 3 years?,NBE.Core.OtherServices,Other Services,,,TRUE,,
How much is 100 EUR in USD?,NBE.Core.OtherServices,Other Services,,,TRUE,,
How do Mutual Funds work?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Calculate my loan payments,NBE.Core.OtherServices,Other Services,,,TRUE,,
Can you recommend a Mutual Fund for me?,NBE.Core.OtherServices,Other Services,,,TRUE,,
How much will I earn on my deposit?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Calculate the minimum deposit required to earn a specific interest rate,NBE.Core.OtherServices,Other Services,,,TRUE,,
Can you convert 50 CAD to USD for me?,NBE.Core.OtherServices,Other Services,,,TRUE,,
"What would my monthly payments be for a $10,000 loan?",NBE.Core.OtherServices,Other Services,,,TRUE,,
How do I track the performance of my Mutual Fund investments?,NBE.Core.OtherServices,Other Services,,,TRUE,,
How much would I save on interest by making extra payments on my loan?,NBE.Core.OtherServices,Other Services,,,TRUE,,
"Can you tell me how much I will save in taxes if I invest $10,000 in a tax-saving fixed deposit?",NBE.Core.OtherServices,Other Services,,,TRUE,,
Can you help me calculate the term of my loan?,NBE.Core.OtherServices,Other Services,,,TRUE,,
available other services,NBE.Core.OtherServices,Other Services,,,TRUE,,
What is the current interest rate on a fixed deposit?,NBE.Core.OtherServices,Other Services,,,TRUE,,
"What will be my monthly payout if I invest $50,000 in a recurring deposit for 2 years?",NBE.Core.OtherServices,Other Services,,,TRUE,,
What is the minimum investment amount for Mutual Funds?,NBE.Core.OtherServices,Other Services,,,TRUE,,
What are the benefits of investing in Mutual Funds?,NBE.Core.OtherServices,Other Services,,,TRUE,,
How do I buy and sell Mutual Funds?,NBE.Core.OtherServices,Other Services,,,TRUE,,
What is the conversion rate for CNY to USD?,NBE.Core.OtherServices,Other Services,,,TRUE,,
"Can you calculate the interest earned on a savings account with a balance of $10,000 and interest rate of 4%?",NBE.Core.OtherServices,Other Services,,,TRUE,,
I want to compare different loan options. Can you show me the differences in monthly payments and total cost?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Calculate how much your savings can grow over time,NBE.Core.OtherServices,Other Services,,,TRUE,,
show me other services,NBE.Core.OtherServices,Other Services,,,TRUE,,
Can you convert 100 USD to Mexican Pesos?,NBE.Core.OtherServices,Other Services,,,TRUE,,
"How much would I pay in interest on a $25,000 loan?",NBE.Core.OtherServices,Other Services,,,TRUE,,
How much should I pay each month to pay off my loan in three years?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Which Mutual Funds do you offer?,NBE.Core.OtherServices,Other Services,,,TRUE,,
How much is 5000 INR in USD?,NBE.Core.OtherServices,Other Services,,,TRUE,,
What will be my account balance at maturity?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Convert 100 USD to JPY.,NBE.Core.OtherServices,Other Services,,,TRUE,,
Are there any fees or charges for investing in Mutual Funds?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Can you tell me more about Mutual Funds?,NBE.Core.OtherServices,Other Services,,,TRUE,,
Corp - Can Soft Token be used for companies?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.corp.custom.us.soft.token,FAQ: Corp -  Can a corporate customer use a soft token?,,Not available. Corporate customers can only obtain a hard token from the nearest NBE branch.,TRUE,,
Corp - Can a corporate customer use a soft token?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.corp.custom.us.soft.token,FAQ: Corp -  Can a corporate customer use a soft token?,,Not available. Corporate customers can only obtain a hard token from the nearest NBE branch.,TRUE,,
Retail - Can the status of cheques under collection be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.statu.chequ.collect.view,FAQ: Retail - Can the status of cheques under collection be viewed?,,"Yes, you can view the status of cheques under collection deposited at the Bank (settled/rejected/under collection)",TRUE,,
Retail - Can I know the status of checks under collection?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.statu.chequ.collect.view,FAQ: Retail - Can the status of cheques under collection be viewed?,,"Yes, you can view the status of cheques under collection deposited at the Bank (settled/rejected/under collection)",TRUE,,
Retail - How can I get detailed information about loan accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.acc.view,FAQ: Retail - How can the details of loan accounts be viewed?,,You can inquire about loan details by going to the menu>Accounts>Loans and Finances>Loan Details.,TRUE,,
Retail - How can the details of loan accounts be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.acc.view,FAQ: Retail - How can the details of loan accounts be viewed?,,You can inquire about loan details by going to the menu>Accounts>Loans and Finances>Loan Details.,TRUE,,
Corp - What services are available for the security token machine?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.action.avail.hard.token,FAQ: Corp - What are the actions available for the hard token?,,"You can activate, refresh or deactivate the hard token.",TRUE,,
Corp - What are the actions available for the hard token?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.action.avail.hard.token,FAQ: Corp - What are the actions available for the hard token?,,"You can activate, refresh or deactivate the hard token.",TRUE,,
Is a text message sent when using a prepaid card?,ANS.FAQs.prepaid.cards.sm.notif.sent.when.card.us,FAQ: Is an SMS notification sent when the prepaid card is used?,,An SMS notification is sent when the card is used in cash withdrawal or purchases or when a foreign remittance is received.,TRUE,,
Is an SMS notification sent when the prepaid card is used?,ANS.FAQs.prepaid.cards.sm.notif.sent.when.card.us,FAQ: Is an SMS notification sent when the prepaid card is used?,,An SMS notification is sent when the card is used in cash withdrawal or purchases or when a foreign remittance is received.,TRUE,,
"I have just joined my company, is there a minimum period of service to apply for a Personal Loan?",ANS.FAQs.personal.loan.just.join.compani.min.period.appli,"FAQ: I have just joined my company, is there a minimum period of service to apply for a Personal Loan?",,"Yes, for permanent employees, a minimum of 3 months for loans with salary/installment transfer, and 6 months for loans without salary transfer.",TRUE,,
You just joined my company. Is there a minimum service limit for obtaining personal financing?,ANS.FAQs.personal.loan.just.join.compani.min.period.appli,"FAQ: I have just joined my company, is there a minimum period of service to apply for a Personal Loan?",,"Yes, for permanent employees, a minimum of 3 months for loans with salary/installment transfer, and 6 months for loans without salary transfer.",TRUE,,
What if the mobile SIM linked to the wallet is stolen/lost?,ANS.FAQs.alAhlyPhoneCash.mobil.sim.link.wallet.stolen.lost,FAQ: What if the mobile SIM linked to the wallet is stolen/lost?,,Contact NBE call center on 19623 or visit the nearest NBE branch to suspend the service.,TRUE,,
What if the mobile SIM card is stolen/lost?,ANS.FAQs.alAhlyPhoneCash.mobil.sim.link.wallet.stolen.lost,FAQ: What if the mobile SIM linked to the wallet is stolen/lost?,,Contact NBE call center on 19623 or visit the nearest NBE branch to suspend the service.,TRUE,,
Retail - How can I activate the security codes application to carry out transfers and financial transactions?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.us.make.transfer.carri.transact,FAQ: Retail - How can the soft token be used in making transfers and carrying out transactions?,,"Download the App via Google Play/ App Store, then log into Al Ahly Net/NBE Mobile>Soft Token Services>Soft Token App Services>Activate Soft Token>enter the OTP sent to your mobile phone number and email registered with the Bank, then Tick for acceptance of the ""Terms & Conditions”, scan the Cronto Image (QR code) or enter the activation code and password into the App.",TRUE,,
Retail - How can the soft token be used in making transfers and carrying out transactions?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.us.make.transfer.carri.transact,FAQ: Retail - How can the soft token be used in making transfers and carrying out transactions?,,"Download the App via Google Play/ App Store, then log into Al Ahly Net/NBE Mobile>Soft Token Services>Soft Token App Services>Activate Soft Token>enter the OTP sent to your mobile phone number and email registered with the Bank, then Tick for acceptance of the ""Terms & Conditions”, scan the Cronto Image (QR code) or enter the activation code and password into the App.",TRUE,,
Corp - Can I set up installment payments for purchases from a non-NBE merchant?,ANS.FAQs.corp.credit.cards.set.instal.payment.purchas.non.merchant,FAQ: Corp - Can I set up installment payments for purchases from a non-NBE merchant?,,Purchases can be paid in installments after contacting the customer service to apply for Loan-on-Phone service.,TRUE,,
Corp - Is it possible to install a transaction that was completed by a merchant who is not contracted with the National Bank?,ANS.FAQs.corp.credit.cards.set.instal.payment.purchas.non.merchant,FAQ: Corp - Can I set up installment payments for purchases from a non-NBE merchant?,,Purchases can be paid in installments after contacting the customer service to apply for Loan-on-Phone service.,TRUE,,
Corp - What are the details of certificates/deposits that can be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: Corp - How can the details of the certificate/deposit be viewed?,,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposits"" on the home page, then click on the certificate/deposit number to view its details.",TRUE,,
Corp - How can the details of the certificate/deposit be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: Corp - How can the details of the certificate/deposit be viewed?,,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposits"" on the home page, then click on the certificate/deposit number to view its details.",TRUE,,
Corp - What are the details of deposits or certificates that I can get?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: Corp - How can the details of the certificate/deposit be viewed?,,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposits"" on the home page, then click on the certificate/deposit number to view its details.",TRUE,,
Corp - How can I get detailed information about deposit accounts or certificates?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: Corp - How can the details of the certificate/deposit be viewed?,,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposits"" on the home page, then click on the certificate/deposit number to view its details.",TRUE,,
Corp - How can a hard token be obtained for Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.hard.token.obtain,FAQ: Corp - How can a hard token be obtained for Al Ahly Net/NBE Mobile?,,You can receive a hard token from the nearest branch and activate it via Al Ahly Net/NBE Mobile.,TRUE,,
Corp - How can the security code device be obtained on Al-Ahly Net / Al-Ahly Mobile service?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.hard.token.obtain,FAQ: Corp - How can a hard token be obtained for Al Ahly Net/NBE Mobile?,,You can receive a hard token from the nearest branch and activate it via Al Ahly Net/NBE Mobile.,TRUE,,
Can the card be used for purchases,ANS.FAQs.prepaid.cards.card.us.purchas,FAQ: Can the card be used for purchases?,,"Yes, the card can be used to make purchases at merchants, and especially for government payments.",TRUE,,
Can the card be used for purchases?,ANS.FAQs.prepaid.cards.card.us.purchas,FAQ: Can the card be used for purchases?,,"Yes, the card can be used to make purchases at merchants, and especially for government payments.",TRUE,,
Are there any penalties for early withdrawal of funds from Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Are there any fees for making deposits to my account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I monitor the performance of my corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I invest in Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
I'm interested in investing in Corporate Saving Certificates in local currency. Can you tell me more about it?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the tenure offered for Corporate Saving Certificates in foreign currency by the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the interest rate for a time deposit paid at maturity?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Do you offer any additional benefits or incentives for investing in corporate savings certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I withdraw my money from Saving Certificates in foreign currency before the maturity date?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
How can I check the balance of my deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the documents required to open a Corporate Saving Certificates account in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What are the benefits of opening a certificate of deposit account with the bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the minimum amount required to open a corporate deposit account?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
What is the tenure for Corporate Saving Certificates in local currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Are there any tax implications for investing in Saving Certificates in foreign currency?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can I transfer funds from my deposit account to another bank?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
Can you provide information about the interest rates of local currency saving certificates?,NBE.Core.CertificatesAndDeposits,Certificates & Deposits,,,TRUE,,
