languageTag,key,message,annotation
default,systemComponent_IntelligentAdvisor_outOfOrderMessage,"You have already answered this question. When you want to step backwards to change a previous answer, say {0}.",Error message that's displayed when the user taps a button in a previous Intelligent Advisor interview message.
default,systemComponent_IntelligentAdvisor_resetLabel,/reset,The text that users have to type to indicate that they want to go back to the first question.
default,systemComponent_IntelligentAdvisor_resumeSessionPrompt,Do you want to restart the interview from where you previously left?,Question that is asked if the user starts an interview that they had previously left before the interview completed.
default,systemComponent_IntelligentAdvisor_uncertainLabel,Uncertain,The label that appears for optional values and is what the user can type if they don't know the value.
default,systemComponent_IntelligentAdvisor_undoLabel,/back,The text that users have to type to indicate that they want to go back to the previous question.
default,systemComponent_IntelligentAdvisor_yesLabel,Yes,The label to use to represent Boolean TRUE values.
default,systemComponent_IntelligentAdvisor_yesNoMessage,Enter either {0} or {1},Message that's displayed when the user enters an invalid answer for Intelligent Advisor interview inputs of type Boolean Radio Button.
default,systemComponent_Intent_optionsPrompt,Do you want to,The prompt shown to the user when there are multiple top intents within the confidence win margin.
default,systemComponent_Intent_optionsQnaLabel,View Answers,The label of the action in the options (see optionsPrompt) that will take the user to the QnA component to display the matches.
default,systemComponent_KnowledgeSearch_defaultAttachmentLabel,Download,The default label to use for the result card's URL action that is linked with an attachment of the search result if that attachment does not have a display name configured already.
default,systemComponent_KnowledgeSearch_noResultText,"Sorry, no result was found in the knowledge search.",The text to output when no search result is available.
default,systemComponent_KnowledgeSearch_resultLinkLabel,View Details,"The label to use for the result card's URL action linked to the web version of the knowledge article. If the resultLinkLabel component property is set to an empty or blank string, the card URL is hidden and the card description shows the full article."
default,systemComponent_KnowledgeSearch_searchPrelude,Here's what I found:,The text to output before the search result is displayed.
default,systemComponent_OAuth2AccountLink_cancelLabel,Cancel,The label for the cancel button that lets users leave the state without invoking the authentication dialog.
default,systemComponent_OAuth2AccountLink_consentNeverFinalConfirmationNoLabel,Cancel,The label for the final confirmation prompt no button that lets users whitelist their account permanently from being associated with a unified identity.
default,systemComponent_OAuth2AccountLink_consentNeverFinalConfirmationPrompt,Please confirm that this account should be whitelisted and never associated with your unified identity.,The message that asks users to confirm if they want to proceed with whitelisting their account permanently from being associated with a unified identity.
default,systemComponent_OAuth2AccountLink_consentNeverFinalConfirmationYesLabel,Confirm,The label for the final confirmation prompt yes button that lets users whitelist their account permanently from being associated with a unified identity.
default,systemComponent_OAuth2AccountLink_consentNeverFinalPrompt,This {0} channel account {1} has been whitelisted and will not be associated with your unified user at all. If you change your mind please contact your System Administrator.,The message that tells users that their account has been whitelisted permanently and will never be linked to a unified identity.
default,systemComponent_OAuth2AccountLink_consentNeverLabel,Never Link This Account,The label for the Never button that lets users permanently decline associating their channel to a unified identity after authentication.
default,systemComponent_OAuth2AccountLink_consentNotifyPrompt,This {0} channel account {1} is now associated with your unified user.,The message that informs users that their channel identity will be associated with the authenticated user identity.
default,systemComponent_OAuth2AccountLink_consentNotNowFinalPrompt,This {0} channel account {1} will not be associated with your unified user at this time.,The message that tells users  that they have temporarily declined associating their channel to a unified identity.
default,systemComponent_OAuth2AccountLink_consentNotNowLabel,Not At This Time,The label for the Not Now button that lets users temporarily decline associating their channel to a unified identity after authentication.
default,systemComponent_OAuth2AccountLink_consentPrompt,Would you like to link this account to your list of user accounts to enable a unified cross channel user?,The message that tells users to choose if they consent to associate their channel identity with the authenticated user identity.
default,systemComponent_OAuth2AccountLink_consentYesLabel,Associate Account,The label for the Yes button that lets users associate their channel to a unified identity after authentication.
default,systemComponent_OAuth2AccountLink_linkLabel,Get an access token,The label for the button that invokes the authentication dialog.
default,systemComponent_OAuth2AccountLink_prompt,Please sign in,The message that tells users to sign in now.
default,systemComponent_OAuthAccountLink_cancelLabel,Cancel,The label for the cancel button that lets users leave the state without invoking the authentication dialog.
default,systemComponent_OAuthAccountLink_linkLabel,Log In,The label for the button that invokes the authentication dialog.
default,systemComponent_OAuthAccountLink_prompt,Please tap on the link to proceed,The message that tells users to sign in now.
default,systemComponent_QnA_answersLabel,Answers,The label for the action to view answers in a particular category.
default,systemComponent_QnA_categoriesLabel,Categories,The label for the action to display the categories that match the user utterance.
default,systemComponent_QnA_exitLabel,Exit Questions,The label for the exit questions action.
default,systemComponent_QnA_moreAnswersLabel,More Answers,The label for the action to paginate to next set of answers.
default,systemComponent_QnA_moreCategoriesLabel,More Categories,The label for the action to paginate to next set of categories.
default,systemComponent_QnA_subCategoriesLabel,Sub-Categories,The label for the action to display sub-categories within a given category.
default,systemComponent_QnA_viewAnswerLabel,View,The label for the action to view answer details.
default,systemComponent_ResolveEntities_bagItemsDisambiguationPrompt,Which item do you want to set to ''{0}''?,The prompt used for disambiguation if an entity match applies to more than one composite bag item.
default,systemComponent_ResolveEntities_defaultDisambiguationPrompt,Please select one value for {0},Default message shown when the user entered ambiguous input causing multiple entity matches.
default,systemComponent_ResolveEntities_defaultPrompt,Please enter {0},Default message shown to prompt the user for input.
default,systemComponent_ResolveEntities_showMoreLabel,Show More,"The label used for the forward pagination button when the number of enumeration values, or disambiguation matches exceeds the 'Enumeration Range Size' property of the composite bag item."
default,systemComponent_ResolveEntities_showPreviousLabel,Show Previous,"The label used for the backward pagination button when the number of enumeration values, or disambiguation matches exceeds the 'Enumeration Range Size' property of the composite bag item."
default,systemComponent_SelectCalendarEvent_acceptedLabel,Accepted,The text used to indicate that the invite was accepted.
default,systemComponent_SelectCalendarEvent_allDayLabel,All day,The text used to indicate all-day events.
default,systemComponent_SelectCalendarEvent_declinedLabel,Declined,The text used to indicate that the invite was declined.
default,systemComponent_SelectCalendarEvent_pendingLabel,Pending,The text used to indicate that the invite status is still pending.
default,systemComponent_SelectCalendarEvent_prompt,You have the following meeting(s):,The text that appears before the list of events.
default,systemComponent_SelectCalendarEvent_recurringLabel,Recurring,The text used to indicate recurring events.
default,systemComponent_SelectCalendarEvent_tentativeLabel,Tentative,The text used to indicate that the invite was tentatively accepted.
default,systemComponent_Webview_cancelLabel,Cancel,The label of the cancel button to leave this state without invoking the webview.
default,systemComponent_Webview_linkLabel,Tap to continue,The label of the button to invoke the webview.
default,systemComponent_Webview_prompt,Please tap on the link to proceed,The message for the user to tap on the link to invoke the webview.
default,systemConfiguration_autoNumberPrefixes,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",The prefixes used for auto-numbering postback action labels.
default,systemConfiguration_autoNumberPrefixSeparator,.,The separator used between the number prefix and the postback action label.
ar,systemConfiguration_conversationHistoryActionInvalidPrompt,"عذرا ، هذا الاختيار لم يعد متاحا. الرجاء كتابة ""إعادة المحادثة"" أو ""القائمة الرئيسية""",
default,systemConfiguration_conversationHistoryActionInvalidPrompt,"Sorry, this choice is no longer available. Please type “Restart Conversation” or “Main Menu”",Message to display when a user clicks on a choice in the conversation history that can no longer be processed.
default,systemConfiguration_errorExpiredSessionPrompt,Your session has expired.  Please start again.,The message when the session has expired.
default,systemConfiguration_errorMaxStatesExceededPrompt,Your session appears to be in an infinite loop.,The message when the bot appears to be in an infinite loop.
default,systemConfiguration_errorUnexpectedErrorPrompt,Oops I'm encountering a spot of trouble. Please try again later...,The message when there is an unexpected error.
default,systemConfiguration_feedbackConfirmationNegative,Thanks for your feedback. Your input is appreciated.,Confirmation message shown to the user when negative feedback has been provided.
default,systemConfiguration_feedbackConfirmationPositive,Thank you for the feedback.,Message shown to the user when positive feedback has been provided.
default,systemConfiguration_feedbackPrompt,Is this answer helpful?,Prompt used to solicit user feedback for a message shown to the user.
default,systemConfiguration_internalWelcomeMessage,help,The internal message sent to the skill when a channel handles the event that a new user has gotten access to the skill. The reply to the internal message is sent as welcome message to the new user.
default,systemConfiguration_noLabel,No,The label for the answer 'no'.
default,systemConfiguration_oauthCancelPrompt,Authentication canceled.,The message when OAuth authorization is canceled.
default,systemConfiguration_oauthSuccessPrompt,Authentication successful! You can return to the conversation.,The message when OAuth authorization succeeds.
default,systemConfiguration_openLinkLabel,Open Link,The default label for a link.
default,systemConfiguration_paginationShowNext,Next {0} Items,Pagination button label to show the next set of items.
default,systemConfiguration_paginationStatus,Showing {0}-{1} of {2} items,Information about current set of items displayed that are part of a larger set.
default,systemConfiguration_SQLIntent_authFailedMessage,Authentication Failed,Your query requires authorization from DB but failed.
default,systemConfiguration_SQLIntent_interpretationMessage,I think you want to see: {0},The message shows SQL intent query interpretation for user's input message.
default,systemConfiguration_SQLIntent_noResultMessage,No result found,The message displayed when SQL intent query returns no result.
default,systemConfiguration_yesLabel,Yes,The label for the answer 'yes'.
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.account.,Can a card be issued for an account?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.alternative.paper.statements.account.cancelled.,Is there an alternative for paper statements of account or can this service be cancelled?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.borrow.gainst.a.certificateOdeposit.,Can I borrow against a certificate/deposit?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.certificate.redeemed.anytime.,Can the certificate be redeemed anytime?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.foreigners.open.accounts.,Can foreigners open accounts?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.llowed.issue.a.cheque.book.current.account.,Is it allowed to issue a cheque book for the current account?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.max.amount.opening.account.,Is there a maximum amount for opening an account?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.min.amount.opening.account.,What is the minimum amount for opening an account?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.open.account.foreign.currencies.,Can I open an account in foreign currencies?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.open.joint.account.,Can I open a joint account?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.open.pension.sving.account.working.a.company.,Can I open a pension saving account while I am still working at a company?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.prize.drawings.accounts.,Are there prize drawings for the accounts?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.purchse.a.certificate.only.week.,Can I purchase a certificate for only one week?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.receive.paper.statements.e.statements.email.,Can I choose to receive both paper statements and e-statements via email?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.student.under.age.21.years.open.account.,Can a student under the age of 21 years open an account?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.terms.available.local.currency.certificates.NBE.,What are the terms of the available local currency certificates issued by NBE?,
default,systemFlowName_ANS.FAQs.Accounts.certificates.and.saving.pools.terms.foreign.currency.certificates.NBE.,What are the terms of the foreign currency certificates issued by NBE?,
default,systemFlowName_ANS.FAQs.Al.Ahly.e.Shopping.Benefits.obtained.merchant.subscribing.e.Shopping,Benefits obtained by the merchant when subscribing to Al Ahly e-Shopping,
default,systemFlowName_ANS.FAQs.Al.Ahly.e.Shopping.infos.req.sub.app,Information required in the subscription application,
default,systemFlowName_ANS.FAQs.Al.Ahly.e.Shopping.latest.e.payment.services.offered.Bank.,What are the latest e-payment services offered by the Bank?,
default,systemFlowName_ANS.FAQs.Al.Ahly.e.Shopping.req.documents.subscribe.service.,What are the required documents to subscribe to the service?,
default,systemFlowName_ANS.FAQs.Al.Ahly.e.Shopping.subscribe.e.payment.corporates.,How can I subscribe to the e-payment service for corporates?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.Al.Ahly.Mobile.for.Corporates.available.options.amending.certificates.deposits.,What are the available options for amending certificates or deposits?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.account.details.obtained.,How can the account details be obtained?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.account.details.viewed.,What are the account details that can be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.actions.available.hard.token.,What are the actions available for the hard token?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.bill.payment.mobile.top.up.services.enabled.,Are bill payment and mobile top-up services enabled?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.customer.use.soft.token.,Can a corporate customer use a soft token?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.depositsOcertificates.currencies.,Can all types of deposits/certificates in different currencies be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.details.certificateOdeposit.viewed.,How can the details of the certificate/deposit be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.details.certificatesOdeposits.viewed.,What are the details of certificates/deposits that can be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.details.different.types.mutual.funds.viewed.,Can the details of the different types of mutual funds be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.details.executed.standing.instructions.viewed.,Can the details of executed standing instructions be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.details.loans.viewed.,What are the details of loans that can be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.details.mutual.funds.viewed.,What are the details of mutual funds that can be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.details.settled.cheques.viewed.,Can the details of settled cheques be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.donations.made.,Can donations be made?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.facial.recognition.fgerprint.used.gether.log.in.to.Mobile.,Can facial recognition & fingerprint be used together to log in to Al Ahly Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.financial.transactions.printed.,Can financial transactions be printed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.finncil.transactions.carried.a.maker.a.checker.,Can financial transactions be carried out by both a maker and a checker?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.get.password.use.Mobile.,how can I get a password to use Al Ahly net & NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.happens.if.hard.token.PIN.code.entered.incorrectly.,What happens if the hard token PIN code is entered incorrectly?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.happens.if.incorrect.login.password.entered.,What happens if an incorrect login password is entered?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.hard.token.obtained.NetONBE.Mobile.,How can a hard token be obtained for Al Ahly Net/NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.hard.token.used.NetONBE.Mobile.,Can the hard token service be used via Al Ahly Net/NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.loan.account.statement.printed.,Can a loan account statement be printed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.loggg.in.facial.recognitionOfingerprint.,Is logging in to Al Ahly Mobile using facial recognition/fingerprint available to corporate customers?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.login.enable.facial.recognitionOfingerprint.,How can I adjust Al Ahly Mobile login settings to enable facial recognition/fingerprint?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.Login.Password.changed.,"can the ""Login Password� be changed?",
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.Mobile.app.supported.Android.IOS.mobile.operating.systems.,Is Al Ahly Mobile application supported by Android and IOS mobile operating systems?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.Mobile.used.crrying.financial.transactions.a.customer.,Can Al Ahly Mobile be used in carrying out the financial transactions of a corporate customer?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.Multiple.Transfers.service.,"What is the ""Multiple Transfers"" service?",
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.mximum.number.users.a.single.customer.,What is the maximum number of users for a single corporate customer?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.not.mutual.fund.account.account.created.,"I do not have a mutual fund account, how can an account be created?",
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.one.time.password.OTP.created.through.hard.taken.,How can a one-time password (OTP) be created through the hard taken?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.open.certificate.deposit.through.service.,Can I open a certificate or deposit through the service?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.openOamend.redeem.certificates.deposits,How long does it take to process any request to open/amend/redeem certificates/deposits via Al Ahly Net?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.PIN.code.created.hard.token.NetONBE.Mobile.,How can a PIN code be created for the hard token for Al Ahly Net/NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.primary.account.assigned.opening.investment.account.,What is the primary account assigned upon opening an investment account?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.primary.account.selected.carrying.financial.transaction.,Can a primary account be selected for carrying out financial transaction?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.redeem.certificate.deposit.through.service.,Can I redeem a certificate or deposit through the service?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.send.money.e.wallet.another.bank.,Can I send money to an e-wallet with another bank?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.services.available.NetO.Mobile.,What are the services available via Al Ahly Net/ NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.standing.instructions.modified.stopped.,Can standing instructions be modified or stopped?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.standing.instructions.transfers.outside.company.accounts.,Do standing instructions enable making transfers outside the company's accounts?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.status.cheques.under.collection.viewed.,Can the status of cheques under collection be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.subscribe.Mobile.,How can I subscribe to Al Ahly Net & Al Ahly Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.track.financial.transactis.carried.on.accounts.,How can I track financial transactions carried out on the accounts?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.transactions.carried.NetONBE.Mobile.inquired.about.,Can transactions carried out via Al Ahly Net/NBE Mobile be inquired about?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.transactions.separately.,Can debit and credit transactions be viewed separately?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.transfer.note.printed.,Can a transfer note be printed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.transfer.note.sent.payee.,Is a transfer note sent to the payee?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.trnsfer.made.adding.a.payee.,Can a transfer be made without adding a payee?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Corporate.Which.web.browser.used.access.Net.,Which web browser can be used to access Al Ahly Net?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.actions.available.hard.token.,what are the actions available for the hard token?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.add.new.categories.classification.transactions.,can I add new categories for the classification of my transactions?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.all.types.certificatesOdeposits.different.currencies.viewed.,can all types of certificates/deposits in different currencies be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.all.types.loans.displayed.,can all types of loans be displayed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.amend.personal.information.NetO.Mobile.,can I amend my personal information via Al Ahly Net/ NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.apply.NBE.s.products.,can I apply for NBE�s products?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.available.options.amending.certificatesOdeposits.,what are the available options for amending certificates/deposits?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.bill.payment.mobile.recharge.services.enabled.,are bill payment and mobile recharge services enabled?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.branch.new.sub.account.,can I choose the branch of the new sub-account?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.certificatesOdeposits.opened.service.,can certificates/deposits be opened via the service?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.certificatesOdeposits.redeemed.service.,can certificates/deposits be redeemed via the service?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.change.user.ID.,Can I change my user ID?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.cncel.a.transaction.s.classification.into.sub.transactions.,can I cancel a transaction�s classification into sub-transactions?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.crete.a.budget.NetONBE.Mobile.,can I create a budget via Al Ahly Net/NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.currencies.enabled.Net.,what are the currencies enabled via Al Ahly Net?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.certificateOdeposit.viewed.,how can the details of the certificate/deposit be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.certificatesOdeposits.viewed.,what are the details of the certificates/deposits that can be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.cheques.inquired.about.,can the details of cheques be inquired about?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.different.types.mutual.funds.viewed.,can the details of the different types of mutual funds be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.executed.standing.instructions.viewed.,can the details of executed standing instructions be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.loan.accounts.viewed.,how can the details of loan accounts be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.loans.viewed.,what are the details of loans that can be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.mutual.funds.viewed.,what are the details of mutual funds that can be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.details.settled.cheques.obtained.,how can the details of settled cheques be obtained?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.different.details.cards.viewed.,can the different details of prepaid cards be viewed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.donations.made.,can donations be made?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.financial.transactions.printed.,can financial transactions be printed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.fingerprint.activated.soft.token.App.,can fingerprint be activated on the soft token App?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.get.password.use.Mobile.,how can I get a password to use Al Ahly Net & NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.happens.if.incorrect.login.password.entered.,what happens if an incorrect login password is entered?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.Hard.Token.available.customers.,is Hard Token service available to both retail and corporate customers?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.hard.token.obtained.NetONBE.Mobile.,how can a hard token be obtained for Al Ahly Net/NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.hard.token.services.used.NetONBE.Mobile.,can the hard token services be used via Al Ahly Net/NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.login.first.time.Mobile.app.,can I login for the first time via NBE Mobile application?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.Login.Password.changed.,can the Login Password be changed?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.make.payments.,can I make credit card due payments?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.money.trsferred.an.e.wallet.another.bank.,can money be transferred to an e-wallet with another bank?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.multiple.transfers.service.,what is the multiple transfers service?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.not.mutual.fund.account.account.created.,"i do not have a mutual fund account, how can an account be created?",
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.one.time.password.OTP.created.through.hard.token.,how can a one-time password (OTP) be created through the hard token?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.open.account.NetONBE.Mobile.,can I open an account via Al Ahly Net/NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.PIN.code.assigned.hard.token.NetONBE.Mobile.,how can a PIN code be assigned for the hard token for Al Ahly Net/NBE Mobile?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.primary.account.assigned.opening.investment.account.,what is the primary account assigned upon opening an investment account?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.primary.account.selected.carrying.financial.transactions.,can a primary account be selected for carrying out financial transactions?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.print.statement.loan.accounts.,can I print a statement of loan accounts?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.process.request.openOredeem.amend.certificates.deposits.Net.,how long does it take to process any request to open/redeem/amend certificates/deposits via Al Ahly Net?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.remove.categories.add.categories.place.,can I remove categories and add other categories in their place?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.remove.ctegory.which.classifies.a.transaction.,can I remove a category which classifies a transaction?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.removeOmodify.added.categories.through.Bank.,can I remove/modify added categories through the Bank?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.services.available.cards.,what are the services available for prepaid cards?,
default,systemFlowName_ANS.FAQs.Al.Ahly.Net.NBE.Mobile.Retail.services.available.original.supplementary.cards.,are debit card services available for both the original and supplementary cards?,
